,time,EWardWind,NWardWind,WindSpd
67,2021-08-27 19:00:00,-9.263971328735352,2.334381103515625,9.553559303283691
68,2021-08-27 20:00:00,-7.666423797607422,2.7394580841064453,8.141172409057617
69,2021-08-27 21:00:00,-8.116775512695312,1.4533729553222656,8.245867729187012
70,2021-08-27 22:00:00,-8.275810241699219,0.7757759094238281,8.312091827392578
71,2021-08-27 23:00:00,-8.277868270874023,0.51483154296875,8.293862342834473
72,2021-08-28 00:00:00,-7.917181015014648,1.6237239837646484,8.081969261169434
73,2021-08-28 01:00:00,-7.481172561645508,-1.3987197875976562,7.610805034637451
74,2021-08-28 02:00:00,-8.65403938293457,2.043781280517578,8.892099380493164
75,2021-08-28 03:00:00,-7.577425003051758,1.5119991302490234,7.726804733276367
76,2021-08-28 04:00:00,-7.278528213500977,1.420186996459961,7.415787696838379
